"CustomerId","AccountType","RegionCode","LoyaltyScore","MarketingOptIn","JoinDate"
15644753,"Plus","N1",54,1,"2023-09-18"
15653620,"Plus","N3",94,0,"2023-02-04"
15761986,"Plus","S1",76,0,"2024-01-16"
15633922,"Basic","S2",10,0,"2024-02-01"
15658032,"Basic","N2",98,0,"2023-01-27"
15692671,"Basic","S1",16,1,"2025-05-11"
15737741,"Basic","N3",46,0,"2023-11-02"
15576352,"Plus","W1",29,1,"2025-01-05"
15803689,"Basic","N3",15,0,"2024-11-29"
15718057,"Basic","N1",48,0,"2024-11-01"
15722010,"Premium","S1",11,0,"2024-08-03"
15680998,"Basic","N1",34,0,"2023-06-14"
15614782,"Basic","N2",36,0,"2023-09-15"
15591047,"Plus","W1",30,1,"2023-04-12"
15788291,"Basic","N1",99,1,"2024-03-30"
15604044,"Plus","N2",73,0,"2023-07-12"
15679587,"Premium","N3",82,1,"2025-02-09"
15775153,"Premium","N1",19,0,"2025-06-16"
15603925,"Basic","N1",68,0,"2025-03-20"
15680970,"Premium","S2",70,0,"2023-10-26"
15697183,"Basic","W1",33,0,"2023-01-21"
15567446,"Basic","W1",96,0,"2023-02-14"
15637476,"Basic","N3",80,0,"2024-04-24"
15714939,"Premium","S2",75,0,"2024-05-10"
15683503,"Basic","N2",22,0,"2025-02-26"
15782569,"Basic","N2",36,0,"2024-11-13"
15592387,"Plus","N3",23,0,"2024-11-20"
15609286,"Basic","W1",63,0,"2023-08-11"
15814035,"Basic","N2",26,0,"2023-10-26"
15661249,"Basic","N3",60,1,"2024-04-25"
15629117,"Basic","N2",95,0,"2023-01-24"
15607170,"Basic","S1",93,0,"2023-12-04"
15586585,"Basic","N1",5,1,"2023-03-25"
15686611,"Plus","W1",54,0,"2023-03-01"
15603203,"Basic","S1",38,1,"2023-10-15"
15619857,"Basic","N3",62,0,"2024-09-25"
15805062,"Premium","N3",25,0,"2024-05-31"
15660271,"Basic","S1",98,0,"2025-06-16"
15745295,"Plus","N1",12,0,"2023-06-03"
15719352,"Basic","N1",22,1,"2023-10-08"
15766575,"Basic","S2",9,0,"2024-03-09"
155945940,"Basic","N2",84,1,"2023-12-08"
15646161,"Basic","S2",29,0,"2023-03-27"
15682585,"Basic","N1",44,1,"2024-08-09"
15603134,"Basic","S1",93,0,"2025-02-17"
15636444,"Basic","N2",27,0,"2023-07-10"
15773456,"Basic","S1",55,0,"2023-09-09"
15745307,"Basic","S2",81,0,"2023-03-09"
15604119,"Basic","N3",5,1,"2025-05-14"
15626900,"Basic","S1",52,0,"2023-05-26"
15605447,"Basic","S2",13,0,"2025-05-25"
15589030,"Plus","S2",42,0,"2024-09-25"
15692463,"Basic","S2",15,0,"2024-07-07"
15712403,"Plus","N3",79,0,"2025-04-07"
15811762,"Plus","N3",18,1,"2024-10-23"
15718673,"Basic","N3",50,0,"2024-07-27"
15724282,"Premium","N2",2,1,"2023-09-12"
15738181,"Premium","N3",87,1,"2023-05-11"
15603323,"Basic","N3",68,0,"2024-01-12"
15583725,"Plus","S1",47,0,"2024-06-15"
15588350,"Plus","N3",89,0,"2023-07-18"
15798398,"Basic","N2",75,1,"2025-04-18"
15784844,"Basic","S2",50,1,"2023-08-09"
15580684,"Basic","S1",12,0,"2024-02-14"
15809663,"Basic","N1",13,0,"2024-10-04"
15640078,"Plus","N3",9,1,"2023-06-20"
15698786,"Basic","S2",59,0,"2023-05-25"
15569807,"Basic","S2",45,0,"2024-05-02"
15730830,"Plus","S1",70,1,"2025-05-01"
15805112,"Basic","N1",43,1,"2023-12-20"
15633064,"Basic","W1",74,1,"2023-06-30"
15703119,"Plus","N2",23,0,"2023-06-10"
15730447,"Premium","W1",79,0,"2024-04-08"
15813850,"Basic","S2",45,0,"2023-03-01"
15711889,"Basic","W1",23,0,"2023-08-03"
15664610,"Basic","S2",34,0,"2024-08-02"
15751710,"Basic","W1",16,1,"2025-05-22"
15692926,"Basic","S2",63,1,"2023-07-11"
15813741,"Basic","S2",51,0,"2024-05-02"
15698474,"Basic","S1",32,0,"2023-08-13"
15568595,"Basic","N1",38,0,"2024-01-27"
15603065,"Basic","S2",56,0,"2024-12-09"
15592937,"Basic","N2",69,0,"2023-06-10"
15699637,"Basic","N2",17,0,"2025-01-30"
15667215,"Basic","N3",86,0,"2024-03-30"
15788659,"Basic","S2",39,1,"2023-04-21"
15763218,"Premium","S2",41,0,"2023-02-28"
15645772,"Plus","S2",48,0,"2024-06-28"
15725511,"Plus","W1",82,1,"2024-07-06"
15575024,"Plus","S2",28,0,"2024-11-03"
15640825,"Basic","S2",77,1,"2023-01-29"
15662397,"Basic","N2",50,0,"2025-02-05"
15576368,"Basic","N1",1,1,"2023-07-04"
15674991,"Plus","N1",50,0,"2025-05-22"
15721024,"Plus","N3",19,0,"2023-08-12"
15745621,"Basic","N2",98,0,"2023-12-23"
15642394,"Basic","S2",59,1,"2024-05-06"
15754605,"Basic","N1",68,0,"2025-01-02"
15607040,"Basic","S1",67,0,"2025-04-11"
15715142,"Plus","S1",41,0,"2024-08-20"
15810978,"Plus","S1",10,0,"2024-07-31"
15668886,"Basic","S2",28,0,"2023-04-24"
15780804,"Premium","S2",34,1,"2024-01-13"
15613880,"Plus","N3",39,1,"2025-02-15"
15775238,"Basic","N3",83,0,"2023-10-12"
15786905,"Basic","N3",56,0,"2023-04-07"
15747867,"Basic","W1",52,0,"2025-04-21"
15600337,"Basic","S1",100,0,"2023-05-04"
15801277,"Basic","S2",3,0,"2023-06-05"
15579334,"Basic","S1",23,1,"2023-04-20"
15802741,"Basic","N3",17,0,"2023-02-22"
15720649,"Basic","S2",71,0,"2023-06-23"
15589493,"Premium","N2",26,1,"2024-11-09"
15688251,"Basic","N1",18,0,"2024-08-10"
15665238,"Basic","N1",46,0,"2023-11-10"
15740900,"Basic","N3",70,1,"2024-12-26"
15681068,"Premium","S1",31,0,"2024-11-24"
15748625,"Basic","N2",93,0,"2024-01-25"
15727299,"Basic","S2",9,0,"2023-02-14"
15620204,"Premium","S1",35,0,"2024-10-24"
15669516,"Premium","N3",81,0,"2023-04-27"
15736534,"Plus","S1",60,0,"2023-05-02"
15803457,"Basic","N3",76,0,"2024-04-26"
15659098,"Basic","W1",63,0,"2023-06-19"
15603436,"Plus","N1",100,1,"2024-11-08"
15566292,"Premium","N1",52,0,"2024-02-04"
15808621,"Plus","S1",48,1,"2025-04-21"
15580148,"Plus","N2",61,1,"2024-10-22"
15776231,"Basic","S2",24,1,"2024-05-14"
15773809,"Plus","N3",74,0,"2023-03-15"
15649423,"Basic","S2",58,0,"2023-05-29"
15734886,"Basic","N1",64,0,"2024-06-20"
15722548,"Basic","N2",30,1,"2025-06-10"
15650288,"Basic","N2",29,0,"2023-03-02"
15629448,"Basic","S2",10,1,"2025-05-15"
15716164,"Basic","N1",39,0,"2023-02-23"
15807609,"Plus","S2",55,0,"2023-08-11"
15578977,"Basic","S1",28,0,"2024-12-31"
15677369,"Plus","N2",18,0,"2024-04-17"
15804072,"Basic","N2",41,0,"2023-11-12"
15696859,"Basic","S1",81,1,"2023-06-19"
15653780,"Basic","N1",75,0,"2024-12-01"
15721658,"Basic","N2",65,0,"2023-02-01"
15578761,"Basic","W1",81,0,"2023-02-22"
15736879,"Basic","W1",100,0,"2023-05-19"
15571973,"Basic","W1",100,0,"2024-01-09"
15626742,"Premium","N3",46,1,"2023-02-16"
15672692,"Basic","N3",60,1,"2023-03-31"
15673570,"Plus","N1",9,1,"2025-04-07"
15767432,"Basic","S1",45,0,"2023-02-05"
15654238,"Plus","S2",60,0,"2023-08-13"
15612525,"Plus","N1",28,1,"2024-07-07"
15812750,"Plus","S2",97,0,"2025-01-09"
15790757,"Basic","N1",3,0,"2023-09-26"
15723873,"Basic","N3",51,1,"2023-07-05"
15744607,"Basic","W1",8,1,"2024-01-06"
15612966,"Premium","S1",70,0,"2025-05-18"
15784209,"Plus","N3",59,0,"2023-08-23"
15794278,"Premium","S1",61,0,"2023-05-02"
15766741,"Basic","S2",58,0,"2024-02-28"
15661036,"Plus","N1",70,0,"2025-04-12"
15705639,"Premium","N2",93,0,"2024-01-24"
15637414,"Basic","N2",12,0,"2023-04-27"
15716835,"Basic","S1",9,1,"2024-04-10"
15696231,"Plus","W1",49,1,"2024-03-04"
15641675,"Plus","W1",83,0,"2025-05-18"
15670755,"Plus","S1",17,0,"2024-03-17"
15640059,"Basic","N3",54,0,"2023-02-08"
15787619,"Plus","N2",44,0,"2023-06-11"
15587535,"Basic","N3",32,0,"2024-09-12"
15813034,"Basic","S2",35,1,"2024-06-09"
15698839,"Basic","N2",78,0,"2023-06-15"
15790314,"Plus","S2",49,0,"2025-05-23"
15634245,"Plus","N1",54,0,"2024-03-20"
15677305,"Basic","N3",16,0,"2024-03-18"
15661526,"Basic","S1",85,0,"2023-11-27"
15685997,"Premium","N2",12,0,"2023-12-01"
15660101,"Basic","N3",88,0,"2023-04-22"
15637979,"Plus","S1",98,0,"2025-01-15"
15815364,"Basic","N1",8,0,"2024-12-14"
15647099,"Basic","N2",21,0,"2025-04-14"
15625944,"Basic","S2",48,0,"2023-05-19"
15583212,"Basic","N1",8,1,"2025-02-17"
15582741,"Plus","W1",28,0,"2025-02-22"
15637876,"Basic","S1",80,1,"2023-06-15"
15622750,"Basic","N2",10,0,"2024-02-18"
15672056,"Premium","N2",52,0,"2023-06-18"
15812351,"Basic","N1",15,0,"2025-02-07"
15810864,"Basic","N2",4,0,"2023-05-04"
15677921,"Premium","S1",90,0,"2024-07-03"
15724296,"Plus","N1",79,0,"2025-05-31"
15685329,"Basic","S2",100,1,"2025-01-30"
15584091,"Premium","N1",96,0,"2025-01-18"
15640442,"Plus","N1",62,0,"2023-04-08"
15639314,"Basic","S2",4,0,"2023-03-01"
15685320,"Basic","W1",41,0,"2023-01-19"
15789158,"Plus","S1",73,1,"2023-05-04"
15752137,"Plus","W1",99,1,"2023-08-14"
15712551,"Basic","W1",55,0,"2024-09-03"
15628936,"Premium","W1",28,0,"2023-11-20"
15797227,"Plus","N3",47,1,"2023-01-17"
15769974,"Basic","W1",9,0,"2025-01-29"
15737051,"Basic","N3",2,0,"2023-03-21"
15585595,"Basic","S2",67,1,"2024-08-19"
15654060,"Plus","S1",48,0,"2025-05-09"
15745196,"Basic","W1",69,0,"2024-03-31"
15571221,"Plus","N2",74,1,"2024-06-24"
15660155,"Plus","S2",28,1,"2024-10-07"
15694366,"Premium","N3",79,1,"2024-12-06"
15600739,"Basic","S1",14,0,"2024-09-22"
15653253,"Plus","N1",46,1,"2024-01-13"
15763431,"Basic","S1",87,1,"2025-05-28"
15643696,"Plus","S1",13,1,"2023-07-10"
15707473,"Basic","W1",16,0,"2024-10-26"
15769504,"Basic","W1",94,1,"2025-05-04"
15776807,"Plus","N3",40,0,"2024-05-05"
15686870,"Basic","N3",72,0,"2024-02-09"
15668747,"Basic","W1",81,0,"2023-09-29"
15766908,"Plus","W1",30,1,"2024-10-05"
15570134,"Plus","N2",81,1,"2025-05-24"
15567367,"Plus","N2",99,1,"2024-03-05"
15747542,"Plus","S2",65,0,"2024-06-03"
15762238,"Basic","W1",58,0,"2024-10-07"
15681554,"Basic","N1",88,0,"2025-06-11"
15712825,"Basic","N2",48,1,"2024-01-19"
15640280,"Basic","N3",49,0,"2025-03-31"
15756026,"Premium","S1",89,1,"2025-06-05"
15613319,"Plus","S2",2,0,"2023-07-11"
15798906,"Basic","N2",89,1,"2024-08-25"
15708917,"Basic","S1",14,0,"2024-03-10"
15778463,"Premium","S1",97,0,"2025-01-30"
15699430,"Basic","N2",17,1,"2025-02-02"
15649992,"Plus","N1",31,1,"2023-03-04"
15578980,"Basic","N1",10,0,"2023-08-04"
15775306,"Plus","S2",70,0,"2023-05-14"
15641655,"Basic","N1",89,1,"2024-09-10"
15619708,"Premium","S2",37,0,"2023-06-10"
15734565,"Premium","N3",64,1,"2023-09-15"
15806438,"Plus","N2",30,0,"2024-02-29"
15591969,"Plus","S1",34,1,"2024-06-11"
15747807,"Premium","S2",18,0,"2023-12-24"
15596939,"Plus","N1",88,1,"2024-01-10"
15716155,"Basic","S2",63,0,"2024-07-24"
15765311,"Plus","W1",49,0,"2023-01-09"
15757811,"Plus","S2",56,0,"2023-07-16"
15603830,"Basic","N1",91,1,"2023-04-27"
15660602,"Plus","W1",58,1,"2023-01-10"
15660535,"Premium","W1",27,0,"2025-05-11"
15666633,"Premium","N1",55,0,"2024-06-02"
15596914,"Basic","W1",85,1,"2023-12-15"
15639788,"Basic","N2",19,1,"2024-12-06"
15695846,"Premium","S1",23,0,"2024-02-08"
15726234,"Plus","N2",47,1,"2024-09-26"
15797964,"Basic","N2",79,1,"2024-07-28"
15625881,"Premium","N1",66,0,"2023-01-04"
15780628,"Premium","N1",99,0,"2025-03-06"
15575883,"Basic","S1",51,0,"2023-11-24"
15585036,"Plus","S2",84,1,"2025-01-31"
15589488,"Basic","N2",28,0,"2024-05-26"
15585888,"Basic","W1",57,1,"2023-05-10"
15727915,"Basic","S1",58,0,"2024-08-09"
15707567,"Plus","N2",15,1,"2024-04-28"
15737792,"Basic","S2",16,1,"2025-04-20"
15599433,"Basic","W1",97,0,"2023-12-24"
15672012,"Basic","N2",47,0,"2024-01-20"
15806983,"Basic","N3",63,0,"2023-09-11"
15592222,"Premium","S1",12,1,"2025-04-14"
15608968,"Basic","N1",43,1,"2023-06-16"
15586959,"Basic","N2",84,0,"2024-12-13"
15646558,"Plus","W1",29,0,"2024-11-10"
15725811,"Basic","W1",49,0,"2025-03-06"
15572265,"Basic","S1",3,0,"2024-04-13"
15794048,"Basic","S1",69,0,"2025-05-09"
15677610,"Basic","W1",60,0,"2024-05-07"
15745012,"Basic","W1",66,0,"2023-12-04"
15601589,"Basic","W1",87,0,"2023-02-20"
15686436,"Basic","N2",90,0,"2023-02-25"
15693864,"Premium","W1",26,1,"2023-03-14"
15760550,"Basic","N1",71,0,"2025-03-04"
15686137,"Plus","W1",74,0,"2024-08-22"
15809087,"Plus","N1",69,0,"2023-02-21"
15807663,"Basic","N2",47,0,"2023-05-05"
15809100,"Plus","S1",76,1,"2023-09-19"
15794916,"Basic","N1",96,0,"2025-06-03"
15614215,"Premium","N2",42,0,"2025-02-18"
15805449,"Basic","W1",31,0,"2024-07-28"
15686983,"Basic","N2",22,0,"2024-07-01"
15808017,"Basic","W1",17,0,"2024-06-04"
15756804,"Premium","N2",84,0,"2023-11-26"
15646810,"Basic","S1",20,0,"2023-11-19"
15710424,"Plus","N1",8,1,"2023-08-29"
15799422,"Basic","S1",98,0,"2023-10-12"
15692750,"Plus","N3",49,0,"2025-04-18"
15794549,"Basic","W1",87,1,"2024-08-24"
15803764,"Premium","N1",38,0,"2023-09-21"
15653762,"Basic","S1",53,1,"2023-10-26"
15581229,"Basic","N1",28,1,"2023-07-24"
15800228,"Basic","N3",77,0,"2023-10-18"
15656333,"Basic","S2",29,0,"2023-07-30"
15697497,"Plus","W1",72,0,"2024-01-01"
15585362,"Basic","W1",11,1,"2025-02-28"
15571928,"Plus","N2",47,0,"2024-04-08"
15785519,"Basic","W1",45,1,"2024-12-19"
15743007,"Basic","W1",18,1,"2023-11-18"
15777211,"Basic","S1",50,1,"2023-12-24"
15721935,"Basic","W1",89,1,"2023-04-04"
15591711,"Plus","W1",49,1,"2024-12-11"
15625021,"Basic","N3",22,1,"2025-05-12"
15702968,"Basic","N3",45,0,"2023-06-18"
15600462,"Premium","N1",61,1,"2023-10-24"
15768104,"Premium","N1",99,1,"2025-01-08"
15780140,"Basic","W1",93,0,"2024-05-30"
15585255,"Basic","W1",21,0,"2023-04-08"
15772781,"Plus","N2",71,0,"2024-12-05"
15669987,"Basic","N1",61,0,"2025-02-16"
15697000,"Basic","S1",76,0,"2023-12-16"
15733119,"Basic","W1",36,0,"2025-01-05"
15782390,"Plus","S1",24,1,"2024-08-01"
15654700,"Plus","W1",32,0,"2024-10-11"
15632210,"Basic","S1",91,1,"2025-04-20"
15709737,"Basic","S2",96,0,"2024-02-05"
15792388,"Basic","S1",59,0,"2025-01-20"
15786014,"Plus","N1",96,0,"2024-03-26"
15794580,"Basic","W1",96,0,"2024-04-19"
15675964,"Basic","N1",90,1,"2025-03-31"
15814275,"Plus","S1",75,1,"2024-02-23"
15724848,"Basic","N3",82,1,"2023-01-04"
15754713,"Plus","N3",5,0,"2023-11-20"
15693814,"Basic","N3",16,1,"2024-01-04"
15599660,"Basic","W1",11,0,"2025-05-13"
15746490,"Basic","N2",35,0,"2024-09-05"
15566091,"Plus","S2",75,1,"2024-01-30"
15655961,"Premium","S1",42,1,"2024-07-09"
15710404,"Plus","N2",87,0,"2023-04-29"
15775625,"Basic","N3",98,1,"2024-11-30"
15792328,"Plus","S1",81,1,"2025-01-12"
15719856,"Basic","N2",10,0,"2023-07-09"
15593773,"Basic","N1",82,0,"2024-09-13"
15797748,"Premium","N3",8,1,"2024-02-20"
15743411,"Basic","N2",26,1,"2025-03-24"
15753337,"Basic","W1",3,0,"2025-03-01"
15601026,"Basic","N1",59,0,"2023-04-16"
15658485,"Basic","N3",88,0,"2023-06-14"
15636731,"Basic","S2",3,0,"2024-09-29"
15628303,"Plus","N3",38,0,"2023-12-12"
15633461,"Basic","W1",2,0,"2023-04-08"
15677135,"Premium","S2",99,0,"2024-04-30"
15590876,"Plus","S2",17,1,"2023-11-27"
15790782,"Basic","S2",73,1,"2024-01-05"
15700476,"Basic","S1",36,1,"2024-03-17"
15634141,"Basic","S1",86,1,"2023-04-30"
15737795,"Plus","S2",95,1,"2025-05-02"
15790299,"Basic","N1",98,0,"2023-10-26"
15675316,"Plus","S2",88,1,"2025-05-05"
15613630,"Basic","N2",73,0,"2023-05-23"
15662100,"Plus","S2",2,0,"2024-12-07"
15668032,"Basic","S1",85,0,"2024-10-03"
15599289,"Basic","S1",34,0,"2024-09-07"
15754084,"Premium","N2",27,0,"2023-04-03"
15676521,"Plus","N2",37,1,"2023-10-24"
15804586,"Basic","N3",71,0,"2024-03-22"
15781465,"Premium","N1",22,1,"2024-04-24"
15729362,"Basic","N1",68,0,"2025-01-03"
15709295,"Premium","N1",14,1,"2024-12-12"
15745324,"Plus","W1",98,0,"2025-03-10"
15741336,"Basic","S1",23,0,"2025-05-23"
15783659,"Basic","N1",44,0,"2023-09-15"
15620981,"Basic","N3",89,0,"2024-06-05"
15630328,"Basic","N3",65,0,"2024-11-13"
15785899,"Plus","N1",79,0,"2024-01-10"
15606149,"Basic","N2",96,0,"2024-03-02"
15671139,"Basic","N3",78,0,"2023-04-11"
15571002,"Plus","N2",61,1,"2024-09-13"
15731522,"Premium","S1",85,0,"2025-01-28"
15619529,"Basic","W1",55,0,"2025-04-14"
15628034,"Basic","N3",71,1,"2023-09-01"
15686164,"Basic","N2",100,0,"2023-01-23"
15582797,"Basic","N1",85,0,"2023-12-20"
15753831,"Premium","S1",50,0,"2024-04-10"
15731815,"Basic","S2",12,0,"2023-08-13"
15580956,"Plus","S2",79,0,"2025-05-14"
15602084,"Basic","N1",15,0,"2024-03-19"
15589805,"Plus","S1",17,0,"2025-02-12"
15720893,"Plus","S1",34,1,"2023-09-26"
15641009,"Plus","S1",35,1,"2024-06-16"
15605926,"Basic","S1",39,1,"2023-11-10"
15805955,"Basic","S2",78,0,"2023-04-30"
15801488,"Basic","N2",55,0,"2024-04-25"
15605918,"Premium","S1",59,0,"2023-04-30"
15779711,"Premium","N2",5,0,"2024-12-10"
15705620,"Plus","S1",30,0,"2023-05-16"
15685357,"Plus","N3",4,1,"2023-03-18"
15570060,"Plus","W1",15,0,"2023-12-20"
15582616,"Basic","N3",35,0,"2023-02-27"
15799515,"Premium","W1",74,0,"2023-03-27"
15642937,"Basic","N3",55,1,"2023-01-01"
15624729,"Basic","S1",66,0,"2023-03-18"
15566156,"Basic","N2",60,0,"2024-06-05"
15792360,"Basic","W1",24,1,"2024-03-19"
15807008,"Basic","S2",92,0,"2024-08-03"
15704770,"Plus","N1",22,0,"2023-05-28"
15756475,"Basic","W1",44,1,"2024-07-27"
15655339,"Plus","W1",32,1,"2024-06-08"
15613749,"Basic","S2",95,0,"2023-07-05"
15664521,"Basic","S1",83,0,"2024-11-07"
15681206,"Basic","N3",51,0,"2024-06-05"
15745527,"Basic","N3",85,0,"2025-02-09"
15806926,"Plus","N2",3,0,"2023-06-11"
15724563,"Basic","S1",70,1,"2023-10-17"
15782899,"Plus","S2",32,0,"2024-02-25"
15623521,"Basic","S1",2,0,"2023-07-15"
15810218,"Plus","S1",88,0,"2023-02-03"
15645621,"Premium","N3",59,0,"2024-11-02"
15608114,"Plus","S2",91,0,"2024-08-19"
15659557,"Basic","N1",73,0,"2024-07-23"
15787772,"Basic","W1",77,1,"2025-05-22"
15691111,"Basic","N3",14,0,"2024-02-12"
15592089,"Plus","S2",51,0,"2025-02-15"
15633897,"Basic","N2",11,0,"2023-10-24"
15701301,"Basic","W1",78,0,"2024-06-20"
15723685,"Plus","W1",80,0,"2023-02-05"
15701602,"Basic","N3",10,1,"2023-09-21"
15739189,"Plus","N2",84,1,"2024-01-17"
15573086,"Basic","N3",80,0,"2023-04-24"
15569050,"Basic","S1",58,1,"2024-09-08"
15750765,"Plus","S2",34,0,"2024-08-27"
15799811,"Basic","N2",80,0,"2024-08-23"
15698442,"Plus","W1",78,0,"2024-03-18"
15655274,"Basic","N3",53,0,"2023-06-12"
15603594,"Basic","W1",28,0,"2023-02-07"
15585961,"Plus","N2",18,0,"2023-04-02"
15686936,"Plus","W1",26,0,"2024-09-22"
15770424,"Plus","N3",7,0,"2024-12-23"
15587451,"Basic","N3",45,0,"2024-11-02"
15602010,"Plus","N1",98,0,"2023-04-11"
15600583,"Basic","W1",45,1,"2025-05-30"
15654673,"Basic","N1",71,0,"2024-05-21"
15717164,"Premium","N1",97,0,"2023-06-28"
15765014,"Basic","W1",35,0,"2023-10-11"
15682639,"Premium","N2",52,1,"2023-12-21"
15729279,"Basic","S1",21,0,"2023-10-24"
15759805,"Basic","N3",28,1,"2025-06-04"
15767864,"Basic","S2",96,0,"2024-06-18"
15769948,"Premium","N1",44,1,"2024-05-02"
15686345,"Plus","N2",80,0,"2023-10-06"
15688071,"Plus","W1",56,0,"2024-06-27"
15681174,"Plus","N2",10,0,"2024-10-11"
15667521,"Plus","N2",23,0,"2024-08-15"
15750243,"Plus","W1",48,0,"2023-12-21"
15695475,"Basic","S2",52,0,"2023-11-15"
15689176,"Basic","W1",15,0,"2023-07-14"
15652955,"Basic","S2",55,0,"2025-03-14"
15668958,"Premium","W1",43,1,"2023-04-03"
15631054,"Premium","N1",50,1,"2024-03-08"
15581479,"Basic","S2",6,0,"2024-07-11"
15577478,"Plus","N1",33,0,"2023-01-27"
15780870,"Premium","S2",62,0,"2024-02-19"
15692317,"Basic","S2",55,1,"2023-06-11"
15593969,"Plus","W1",39,1,"2025-04-23"
15570417,"Premium","S2",12,1,"2023-04-11"
15779059,"Basic","N1",100,0,"2024-11-29"
15785980,"Plus","W1",31,1,"2024-04-17"
15644200,"Basic","N3",74,1,"2024-12-06"
15793949,"Premium","N1",53,0,"2023-06-07"
15645103,"Premium","N3",34,1,"2024-05-06"
15705860,"Premium","N2",41,0,"2023-01-09"
15623828,"Basic","W1",10,0,"2023-07-31"
15715003,"Premium","N2",52,1,"2024-03-14"
15623471,"Plus","W1",75,0,"2025-06-15"
15798348,"Basic","W1",57,1,"2025-04-03"
15743016,"Plus","N1",78,0,"2024-11-09"
15769499,"Basic","N3",3,1,"2025-05-04"
15798521,"Plus","W1",57,0,"2025-02-24"
15706534,"Basic","N3",33,1,"2025-03-20"
15706186,"Basic","W1",7,1,"2023-04-21"
15812197,"Basic","N3",4,0,"2025-04-20"
15650933,"Plus","N2",39,0,"2023-07-22"
15692991,"Basic","N1",48,1,"2025-01-29"
15631189,"Plus","W1",74,0,"2023-03-06"
15762198,"Basic","S1",79,0,"2024-12-15"
15699598,"Basic","N3",16,0,"2023-06-10"
15692744,"Basic","N3",38,1,"2024-02-18"
15599131,"Plus","S1",4,0,"2024-10-06"
15680303,"Basic","N1",4,1,"2024-11-20"
15628674,"Plus","N3",100,1,"2024-12-05"
15648075,"Premium","N1",27,0,"2023-09-23"
15586970,"Plus","N3",86,0,"2024-07-25"
15625698,"Basic","S2",86,1,"2023-07-24"
15790497,"Basic","N3",17,1,"2024-10-28"
15682618,"Premium","S2",98,0,"2024-08-06"
15762937,"Basic","W1",96,1,"2023-06-05"
15750929,"Premium","N1",70,0,"2023-06-22"
15729832,"Basic","N3",54,0,"2023-11-04"
15633650,"Premium","N2",97,1,"2024-03-25"
15589195,"Plus","N2",8,0,"2023-03-03"
15699911,"Premium","S1",53,0,"2024-01-08"
15663438,"Basic","N2",100,1,"2024-04-04"
15692583,"Plus","S2",5,0,"2024-04-19"
15591257,"Basic","N2",69,0,"2024-01-16"
15646513,"Basic","N2",47,0,"2024-12-17"
15708063,"Plus","N2",74,0,"2024-07-25"
15696098,"Premium","N3",40,0,"2023-03-27"
15645517,"Premium","S1",7,1,"2023-05-23"
15649744,"Plus","N1",12,0,"2025-05-12"
15604304,"Basic","S1",94,1,"2023-01-07"
15784092,"Basic","S2",25,1,"2023-10-22"
15585198,"Plus","N3",28,1,"2024-11-21"
15624347,"Basic","W1",43,0,"2025-01-08"
15621687,"Basic","N3",77,0,"2024-06-02"
15689081,"Basic","N2",47,0,"2024-10-13"
15813168,"Basic","N2",49,1,"2024-06-09"
15604295,"Basic","S2",86,0,"2023-02-03"
15724127,"Basic","W1",54,0,"2025-06-08"
15673055,"Basic","N3",18,0,"2025-01-21"
15768201,"Basic","W1",27,1,"2023-11-25"
15782219,"Premium","N1",72,0,"2025-04-11"
15746410,"Basic","S1",6,1,"2024-08-31"
15780144,"Basic","N3",75,0,"2025-02-18"
15590476,"Plus","W1",93,0,"2024-09-29"
15624293,"Basic","N1",69,0,"2023-02-03"
15618182,"Premium","N1",71,0,"2025-03-05"
15660316,"Plus","S1",22,1,"2024-02-10"
15678886,"Basic","N1",59,0,"2023-01-18"
15616330,"Basic","S2",47,0,"2024-03-05"
15592229,"Premium","N1",68,1,"2024-03-03"
15798424,"Premium","W1",32,0,"2023-10-20"
15714750,"Basic","S2",83,1,"2024-08-02"
15648800,"Plus","N1",97,0,"2025-01-18"
15626147,"Basic","N2",1,0,"2023-03-21"
15626608,"Premium","N1",54,0,"2023-03-27"
15723250,"Basic","S2",46,1,"2024-07-25"
15592583,"Premium","N1",41,0,"2023-02-17"
15759381,"Plus","N1",41,1,"2024-11-21"
15585241,"Plus","N1",8,1,"2025-05-17"
15589358,"Basic","S2",32,1,"2023-03-25"
15672704,"Basic","N1",30,1,"2024-08-29"
15789955,"Basic","S1",46,0,"2023-11-04"
15627305,"Basic","W1",92,0,"2023-09-09"
15645316,"Basic","S1",52,0,"2024-04-25"
15593973,"Plus","S2",96,0,"2025-04-24"
15647301,"Basic","N2",89,0,"2023-06-29"
15750258,"Basic","S1",98,0,"2024-08-18"
15685309,"Premium","W1",61,0,"2023-11-06"
15628205,"Premium","N3",97,0,"2024-03-01"
15733974,"Premium","W1",13,0,"2024-04-30"
15762110,"Premium","S1",89,0,"2024-10-23"
15706899,"Basic","N3",40,0,"2023-02-08"
15732660,"Basic","S2",61,0,"2023-10-06"
15656121,"Plus","W1",44,0,"2025-03-26"
15614220,"Plus","N2",62,1,"2024-09-16"
15645269,"Basic","N3",44,0,"2024-01-11"
15698510,"Plus","N3",48,1,"2024-09-30"
15566251,"Basic","S1",59,0,"2024-10-31"
15716134,"Basic","N3",57,0,"2024-12-18"
15763625,"Plus","S2",95,0,"2023-02-16"
15605965,"Plus","W1",11,0,"2024-04-28"
15694821,"Basic","S2",25,1,"2023-07-04"
15601688,"Premium","W1",61,1,"2023-03-13"
